,dataset_id,pair_id,direction,delta_time
333,lss,34,1,0.009565353393554688
334,lss,35,1,0.009594440460205078
335,lss,36,-1,0.009580135345458984
336,lss,37,1,0.009541749954223633
337,lss,38,1,0.009601116180419922
338,lss,39,1,0.009749889373779297
339,lss,40,1,0.009849071502685547
340,lss,41,1,0.009743452072143555
341,lss,42,1,0.00973200798034668
342,lss,43,-1,0.009757280349731445
343,lss,44,-1,0.009778261184692383
344,lss,45,1,0.009740114212036133
345,lss,46,1,0.009740114212036133
346,lss,47,1,0.009804725646972656
347,lss,48,1,0.009806632995605469
348,lss,49,-1,0.00976872444152832
349,lss,50,1,0.010573863983154297
350,lss,51,-1,0.009990215301513672
351,lss,52,1,0.009841680526733398
352,lss,53,1,0.009763717651367188
353,lss,54,-1,0.009859800338745117
354,lss,55,1,0.009808063507080078
355,lss,56,1,0.009765625
356,lss,57,1,0.009778499603271484
357,lss,58,1,0.009806632995605469
358,lss,59,1,0.00968313217163086
359,lss,60,1,0.009772300720214844
360,lss,61,1,0.010037422180175781
361,lss,62,1,0.009813308715820312
362,lss,63,-1,0.009653806686401367
363,lss,64,1,0.009746789932250977
364,lss,65,1,0.009589195251464844
365,lss,66,1,0.009591102600097656
366,lss,67,1,0.00958251953125
367,lss,68,1,0.009767770767211914
368,lss,69,1,0.009598731994628906
369,lss,70,1,0.009580850601196289
370,lss,71,1,0.009601354598999023
371,lss,72,1,0.009599447250366211
372,lss,73,1,0.00960397720336914
373,lss,74,-1,0.009666204452514648
374,lss,75,1,0.009557962417602539
375,lss,76,1,0.009586811065673828
376,lss,77,1,0.009578704833984375
377,lss,78,1,0.009567022323608398
378,lss,79,1,0.009606361389160156
379,lss,80,1,0.00958871841430664
380,lss,81,1,0.009560108184814453
381,lss,82,1,0.009607553482055664
382,lss,83,1,0.00973820686340332
383,lss,84,-1,0.009536504745483398
384,lss,85,1,0.009906768798828125
385,lss,86,1,0.00994563102722168
386,lss,87,1,0.00954580307006836
387,lss,88,-1,0.009570121765136719
388,lss,89,1,0.00961613655090332
389,lss,90,1,0.009592771530151367
390,lss,91,-1,0.009633541107177734
391,lss,92,1,0.009603738784790039
392,lss,93,-1,0.011091470718383789
393,lss,94,-1,0.01039743423461914
394,lss,95,1,0.010765314102172852
395,lss,96,1,0.010556697845458984
396,lss,97,1,0.010251522064208984
397,lss,98,-1,0.00991058349609375
398,lss,99,-1,0.009681463241577148
399,lss,100,1,0.009648323059082031
400,mnu,1,1,0.010062932968139648
401,mnu,2,1,0.009705305099487305
402,mnu,3,1,0.009780406951904297
403,mnu,4,1,0.009920120239257812
404,mnu,5,1,0.010051965713500977
405,mnu,6,1,0.009771347045898438
406,mnu,7,1,0.009607791900634766
407,mnu,8,1,0.009659767150878906
408,mnu,9,1,0.00986790657043457
409,mnu,10,1,0.009562969207763672
410,mnu,11,1,0.009605646133422852
411,mnu,12,1,0.009919404983520508
412,mnu,13,1,0.009649038314819336
413,mnu,14,1,0.009598970413208008
414,mnu,15,1,0.009597063064575195
415,mnu,16,1,0.00957179069519043
416,mnu,17,1,0.009601831436157227
417,mnu,18,1,0.009649515151977539
418,mnu,19,1,0.009606122970581055
419,mnu,20,1,0.009715080261230469
420,mnu,21,1,0.009645223617553711
421,mnu,22,1,0.009589910507202148
422,mnu,23,1,0.00968170166015625
423,mnu,24,1,0.009627342224121094
424,mnu,25,1,0.009592056274414062
425,mnu,26,1,0.0095977783203125
426,mnu,27,1,0.009577512741088867
427,mnu,28,1,0.00975656509399414
428,mnu,29,1,0.009618043899536133
429,mnu,30,1,0.00958871841430664
430,mnu,31,1,0.009593486785888672
431,mnu,32,1,0.009621381759643555
432,mnu,33,1,0.009591102600097656
433,mnu,34,1,0.009661674499511719
434,mnu,35,1,0.009566783905029297
435,mnu,36,1,0.009579658508300781
436,mnu,37,1,0.009609699249267578
437,mnu,38,1,0.009650945663452148
438,mnu,39,1,0.009785175323486328
439,mnu,40,1,0.009814023971557617
440,mnu,41,1,0.009745121002197266
441,mnu,42,1,0.00975799560546875
442,mnu,43,1,0.009789466857910156
443,mnu,44,1,0.009767770767211914
444,mnu,45,1,0.009848833084106445
445,mnu,46,1,0.009826183319091797
446,mnu,47,1,0.00973367691040039
447,mnu,48,1,0.009944438934326172
448,mnu,49,1,0.009598016738891602
449,mnu,50,1,0.009885311126708984
450,mnu,51,1,0.009622573852539062
451,mnu,52,1,0.009604454040527344
452,mnu,53,1,0.009602785110473633
453,mnu,54,1,0.009593009948730469
454,mnu,55,1,0.00969386100769043
455,mnu,56,1,0.010016202926635742
456,mnu,57,1,0.009689807891845703
457,mnu,58,1,0.009612798690795898
458,mnu,59,1,0.009598493576049805
459,mnu,60,1,0.009587287902832031
460,mnu,61,1,0.009668827056884766
461,mnu,62,1,0.009647846221923828
462,mnu,63,1,0.009575843811035156
463,mnu,64,1,0.009547948837280273
464,mnu,65,1,0.009634017944335938
465,mnu,66,1,0.00966501235961914
466,mnu,67,1,0.009644031524658203
467,mnu,68,1,0.009656667709350586
468,mnu,69,1,0.009550333023071289
469,mnu,70,1,0.009611845016479492
470,mnu,71,1,0.009678363800048828
471,mnu,72,1,0.009665727615356445
472,mnu,73,1,0.009662151336669922
473,mnu,74,1,0.009670495986938477
474,mnu,75,1,0.009649515151977539
475,mnu,76,1,0.009621381759643555
476,mnu,77,1,0.009621381759643555
477,mnu,78,1,0.009634017944335938
478,mnu,79,1,0.009617328643798828
479,mnu,80,1,0.009661674499511719
480,mnu,81,1,0.009550809860229492
481,mnu,82,1,0.009636640548706055
482,mnu,83,1,0.009574174880981445
483,mnu,84,1,0.009575605392456055
484,mnu,85,1,0.009544134140014648
485,mnu,86,1,0.009662389755249023
486,mnu,87,1,0.009725570678710938
487,mnu,88,1,0.00978851318359375
488,mnu,89,1,0.009782075881958008
489,mnu,90,1,0.00976705551147461
490,mnu,91,1,0.009884834289550781
491,mnu,92,1,0.00980997085571289
492,mnu,93,1,0.011420726776123047
493,mnu,94,1,0.01082468032836914
494,mnu,95,1,0.010432243347167969
495,mnu,96,1,0.009715795516967773
496,mnu,97,1,0.009692668914794922
497,mnu,98,1,0.010411739349365234
498,mnu,99,1,0.009736776351928711
499,mnu,100,1,0.010008573532104492
500,sim,1,1,0.01093745231628418
501,sim,2,1,0.011934757232666016
502,sim,3,1,0.009579658508300781
503,sim,4,1,0.009585142135620117
504,sim,5,1,0.009847164154052734
505,sim,6,1,0.010519981384277344
506,sim,7,1,0.009662389755249023
507,sim,8,1,0.00982213020324707
508,sim,9,-1,0.009669065475463867
509,sim,10,1,0.00956273078918457
510,sim,11,-1,0.009595632553100586
511,sim,12,1,0.009585857391357422
512,sim,13,1,0.009770393371582031
513,sim,14,1,0.009768962860107422
514,sim,15,1,0.009934186935424805
515,sim,16,1,0.00980067253112793
516,sim,17,1,0.009775400161743164
517,sim,18,1,0.009751558303833008
518,sim,19,1,0.009820222854614258
519,sim,20,1,0.009809732437133789
520,sim,21,1,0.009765386581420898
521,sim,22,1,0.009809732437133789
522,sim,23,1,0.00978994369506836
523,sim,24,-1,0.009752988815307617
524,sim,25,1,0.009791135787963867
525,sim,26,-1,0.009911775588989258
526,sim,27,1,0.009858131408691406
527,sim,28,1,0.009796142578125
528,sim,29,1,0.00980234146118164
529,sim,30,1,0.009793996810913086
530,sim,31,1,0.00979924201965332
531,sim,32,1,0.00982213020324707
532,sim,33,1,0.009869813919067383
533,sim,34,1,0.009815454483032227
534,sim,35,1,0.009821653366088867
535,sim,36,-1,0.009789228439331055
536,sim,37,1,0.00981903076171875
537,sim,38,1,0.010162591934204102
538,sim,39,-1,0.009770631790161133
539,sim,40,-1,0.009731531143188477
540,sim,41,-1,0.009793281555175781
541,sim,42,1,0.009779930114746094
542,sim,43,1,0.009898662567138672
543,sim,44,1,0.009801149368286133
544,sim,45,1,0.009869098663330078
545,sim,46,1,0.009806632995605469
546,sim,47,1,0.009850502014160156
547,sim,48,1,0.009762287139892578
548,sim,49,-1,0.009901046752929688
549,sim,50,1,0.009776592254638672
550,sim,51,1,0.00978851318359375
551,sim,52,1,0.009782552719116211
552,sim,53,1,0.009809494018554688
553,sim,54,1,0.00980997085571289
554,sim,55,1,0.009830474853515625
555,sim,56,-1,0.009839296340942383
556,sim,57,-1,0.010362625122070312
557,sim,58,1,0.009902238845825195
558,sim,59,1,0.009833335876464844
559,sim,60,1,0.009939432144165039
560,sim,61,1,0.009764671325683594
561,sim,62,-1,0.00987386703491211
562,sim,63,1,0.00986933708190918
563,sim,64,1,0.009761810302734375
564,sim,65,1,0.009868621826171875
565,sim,66,1,0.009835243225097656
566,sim,67,1,0.009753227233886719
567,sim,68,1,0.009837150573730469
568,sim,69,1,0.009835004806518555
569,sim,70,1,0.009883403778076172
570,sim,71,1,0.009817123413085938
571,sim,72,-1,0.011270999908447266
572,sim,73,1,0.010788917541503906
573,sim,74,1,0.010648250579833984
574,sim,75,1,0.010601520538330078
575,sim,76,1,0.010787010192871094
576,sim,77,1,0.011547088623046875
577,sim,78,1,0.00994563102722168
578,sim,79,1,0.009918928146362305
579,sim,80,1,0.010238885879516602
580,sim,81,-1,0.01050257682800293
581,sim,82,1,0.00989675521850586
582,sim,83,1,0.009744405746459961
583,sim,84,1,0.009755849838256836
584,sim,85,-1,0.009939193725585938
585,sim,86,1,0.009814023971557617
586,sim,87,1,0.009819984436035156
587,sim,88,-1,0.009771108627319336
588,sim,89,1,0.00981283187866211
589,sim,90,1,0.00977468490600586
590,sim,91,1,0.009832143783569336
591,sim,92,-1,0.009740829467773438
592,sim,93,1,0.009779691696166992
593,sim,94,1,0.009785652160644531
594,sim,95,1,0.009633541107177734
595,sim,96,1,0.009630441665649414
596,sim,97,1,0.009725809097290039
597,sim,98,1,0.009696483612060547
598,sim,99,1,0.009730339050292969
599,sim,100,1,0.009773731231689453
600,simc,1,1,0.010287046432495117
601,simc,2,1,0.009603023529052734
602,simc,3,-1,0.009633302688598633
603,simc,4,1,0.009651899337768555
604,simc,5,1,0.00986790657043457
605,simc,6,1,0.009679079055786133
606,simc,7,1,0.009607553482055664
607,simc,8,1,0.009684562683105469
608,simc,9,1,0.009812116622924805
609,simc,10,1,0.009574651718139648
610,simc,11,-1,0.009579181671142578
611,simc,12,1,0.009581565856933594
612,simc,13,-1,0.009681940078735352
613,simc,14,-1,0.009587526321411133
614,simc,15,1,0.009551286697387695
615,simc,16,1,0.009611129760742188
616,simc,17,1,0.009634971618652344
617,simc,18,1,0.009748220443725586
618,simc,19,1,0.009755373001098633
619,simc,20,1,0.009746551513671875
620,simc,21,1,0.00982356071472168
621,simc,22,1,0.009765625
622,simc,23,1,0.009752035140991211
623,simc,24,1,0.010288238525390625
624,simc,25,1,0.009749412536621094
625,simc,26,-1,0.009757757186889648
626,simc,27,1,0.009746551513671875
627,simc,28,1,0.00974416732788086
628,simc,29,1,0.00982975959777832
629,simc,30,1,0.009775876998901367
630,simc,31,1,0.009709358215332031
631,simc,32,1,0.009805679321289062
632,simc,33,1,0.009741067886352539
633,simc,34,1,0.009748220443725586
634,simc,35,1,0.009859561920166016
635,simc,36,1,0.009755611419677734
636,simc,37,1,0.009782791137695312
637,simc,38,1,0.009797811508178711
638,simc,39,1,0.009806394577026367
639,simc,40,-1,0.009778261184692383
640,simc,41,1,0.00999307632446289
641,simc,42,1,0.009842634201049805
642,simc,43,-1,0.009766817092895508
643,simc,44,-1,0.009723186492919922
644,simc,45,1,0.009800910949707031
645,simc,46,1,0.00982975959777832
646,simc,47,1,0.009835958480834961
647,simc,48,1,0.009778738021850586
648,simc,49,1,0.009768962860107422
649,simc,50,1,0.009762763977050781
650,simc,51,1,0.00982666015625
651,simc,52,1,0.009749889373779297
652,simc,53,1,0.009781837463378906
653,simc,54,1,0.00975346565246582
654,simc,55,1,0.01048421859741211
655,simc,56,1,0.010361909866333008
656,simc,57,1,0.010039329528808594
657,simc,58,1,0.009607553482055664
658,simc,59,-1,0.009642601013183594
659,simc,60,1,0.009588479995727539
660,simc,61,-1,0.009595155715942383
661,simc,62,1,0.009749889373779297
662,simc,63,-1,0.00963735580444336
663,simc,64,1,0.01037740707397461
664,simc,65,1,0.011116504669189453
665,simc,66,1,0.009917259216308594
666,simc,67,-1,0.011017322540283203
667,simc,68,1,0.010610103607177734
668,simc,69,1,0.00998687744140625
669,simc,70,-1,0.010489225387573242
670,simc,71,1,0.010546207427978516
671,simc,72,1,0.00968313217163086
672,simc,73,1,0.010115385055541992
673,simc,74,1,0.010489940643310547
674,simc,75,1,0.01181173324584961
675,simc,76,1,0.009551286697387695
676,simc,77,-1,0.011400699615478516
677,simc,78,1,0.010119438171386719
678,simc,79,1,0.009599447250366211
679,simc,80,1,0.009575366973876953
680,simc,81,1,0.00960993766784668
681,simc,82,1,0.009612560272216797
682,simc,83,1,0.009613275527954102
683,simc,84,1,0.009606361389160156
684,simc,85,1,0.009605884552001953
685,simc,86,1,0.009670257568359375
686,simc,87,1,0.009645700454711914
687,simc,88,1,0.009608268737792969
688,simc,89,-1,0.009596824645996094
689,simc,90,1,0.009611845016479492
690,simc,91,-1,0.009580373764038086
691,simc,92,1,0.009608983993530273
692,simc,93,1,0.009599447250366211
693,simc,94,-1,0.009621620178222656
694,simc,95,1,0.010179996490478516
695,simc,96,-1,0.010086774826049805
696,simc,97,-1,0.009604692459106445
697,simc,98,-1,0.009547948837280273
698,simc,99,-1,0.009657144546508789
699,simc,100,1,0.009610891342163086
700,simg,1,1,0.010070323944091797
701,simg,2,1,0.009612560272216797
702,simg,3,-1,0.009598493576049805
703,simg,4,1,0.009607791900634766
704,simg,5,1,0.00988912582397461
705,simg,6,1,0.009591817855834961
706,simg,7,1,0.009585857391357422
707,simg,8,-1,0.009670734405517578
708,simg,9,1,0.00978398323059082
709,simg,10,1,0.009831428527832031
710,simg,11,1,0.009661197662353516
711,simg,12,1,0.009599447250366211
712,simg,13,-1,0.009661197662353516
713,simg,14,1,0.009630203247070312
714,simg,15,1,0.009591341018676758
715,simg,16,-1,0.009591102600097656
716,simg,17,1,0.009539127349853516
717,simg,18,1,0.009639263153076172
718,simg,19,-1,0.009633779525756836
719,simg,20,1,0.009610414505004883
720,simg,21,1,0.00960087776184082
721,simg,22,1,0.009621143341064453
722,simg,23,1,0.009577512741088867
723,simg,24,-1,0.009604454040527344
724,simg,25,1,0.009583234786987305
725,simg,26,1,0.009596586227416992
726,simg,27,1,0.009587287902832031
727,simg,28,1,0.009635448455810547
728,simg,29,1,0.009611129760742188
729,simg,30,1,0.00961446762084961
730,simg,31,1,0.00964212417602539
731,simg,32,1,0.009757518768310547
732,simg,33,1,0.00956869125366211
733,simg,34,1,0.009606122970581055
734,simg,35,-1,0.009693145751953125
735,simg,36,1,0.00955820083618164
736,simg,37,1,0.009606361389160156
737,simg,38,1,0.00957345962524414
738,simg,39,-1,0.009572029113769531
739,simg,40,1,0.009653091430664062
740,simg,41,1,0.00961446762084961
741,simg,42,1,0.009613752365112305
742,simg,43,1,0.009600162506103516
743,simg,44,1,0.009701967239379883
744,simg,45,1,0.009670495986938477
745,simg,46,1,0.009555816650390625
746,simg,47,1,0.009604454040527344
747,simg,48,1,0.00964808464050293
748,simg,49,-1,0.010835886001586914
749,simg,50,1,0.01052999496459961
750,simg,51,1,0.010799884796142578
751,simg,52,1,0.010625839233398438
752,simg,53,1,0.01044917106628418
753,simg,54,1,0.010413408279418945
754,simg,55,1,0.010018348693847656
755,simg,56,-1,0.009763240814208984
756,simg,57,1,0.009673595428466797
757,simg,58,1,0.00965571403503418
758,simg,59,-1,0.009588241577148438
759,simg,60,1,0.009550333023071289
760,simg,61,1,0.009626388549804688
761,simg,62,-1,0.009567022323608398
762,simg,63,1,0.009554147720336914
763,simg,64,1,0.009604454040527344
764,simg,65,1,0.00955820083618164
765,simg,66,1,0.009584665298461914
766,simg,67,1,0.00970149040222168
767,simg,68,1,0.009622812271118164
768,simg,69,-1,0.00960683822631836
769,simg,70,1,0.009592294692993164
770,simg,71,1,0.009639263153076172
